"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"934","74","single-stim","35","36","1090267","0-0","s14","img/Slide18.png",""
"902","74","single-stim","36","37","1091571","0-0","s14","img/Slide19.png",""
"990","74","single-stim","37","38","1092963","0-0","s14","img/Slide22.png",""
"983","70","single-stim","38","39","1094347","0-0","s14","img/Slide30.png",""
"1006","70","single-stim","39","40","1095755","0-0","s14","img/Slide05.png",""
"847","74","single-stim","40","41","1097003","0-0","s14","img/Slide24.png",""
"879","74","single-stim","41","42","1098283","0-0","s14","img/Slide20.png",""
"822","74","single-stim","42","43","1099507","0-0","s14","img/Slide23.png",""
"782","74","single-stim","43","44","1100691","0-0","s14","img/Slide24.png",""
"854","70","single-stim","44","45","1101947","0-0","s14","img/Slide15.png",""
"854","70","single-stim","45","46","1103203","0-0","s14","img/Slide04.png",""
"1375","70","single-stim","46","47","1104979","0-0","s14","img/Slide08.png",""
"887","70","single-stim","47","48","1106267","0-0","s14","img/Slide10.png",""
"829","70","single-stim","48","49","1107499","0-0","s14","img/Slide02.png",""
"879","70","single-stim","49","50","1108779","0-0","s14","img/Slide14.png",""
"854","74","single-stim","50","51","1110035","0-0","s14","img/Slide22.png",""
"1582","70","single-stim","51","52","1112018","0-0","s14","img/Slide14.png",""
"1503","70","single-stim","52","53","1113922","0-0","s14","img/Slide07.png",""
"814","74","single-stim","53","54","1115138","0-0","s14","img/Slide20.png",""
"1934","70","single-stim","54","55","1117474","0-0","s14","img/Slide13.png",""
"766","70","single-stim","55","56","1118642","0-0","s14","img/Slide14.png",""
"726","70","single-stim","56","57","1119770","0-0","s14","img/Slide27.png",""
"646","70","single-stim","57","58","1120818","0-0","s14","img/Slide14.png",""
"710","74","single-stim","58","59","1121930","0-0","s14","img/Slide20.png",""
"910","70","single-stim","59","60","1123242","0-0","s14","img/Slide13.png",""
"702","74","single-stim","60","61","1124346","0-0","s14","img/Slide19.png",""
"678","70","single-stim","61","62","1125426","0-0","s14","img/Slide10.png",""
"670","70","single-stim","62","63","1126498","0-0","s14","img/Slide29.png",""
"774","70","single-stim","63","64","1127674","0-0","s14","img/Slide10.png",""
"950","70","single-stim","64","65","1129026","0-0","s14","img/Slide17.png",""
"822","74","single-stim","65","66","1130250","0-0","s14","img/Slide25.png",""
"822","74","single-stim","66","67","1131474","0-0","s14","img/Slide23.png",""
"719","70","single-stim","67","68","1132594","0-0","s14","img/Slide05.png",""
"1687","70","single-stim","68","69","1134682","0-0","s14","img/Slide10.png",""
"783","70","single-stim","69","70","1135866","0-0","s14","img/Slide03.png",""
"719","70","single-stim","70","71","1136986","0-0","s14","img/Slide29.png",""
"847","70","single-stim","71","72","1138234","0-0","s14","img/Slide15.png",""
"702","70","single-stim","72","73","1139338","0-0","s14","img/Slide07.png",""
"710","70","single-stim","73","74","1140449","0-0","s14","img/Slide10.png",""
"758","70","single-stim","74","75","1141610","0-0","s14","img/Slide28.png",""
"838","70","single-stim","75","76","1142849","0-0","s14","img/Slide09.png",""
"1062","70","single-stim","76","77","1144313","0-0","s14","img/Slide12.png",""
"718","74","single-stim","77","78","1145433","0-0","s14","img/Slide18.png",""
"758","74","single-stim","78","79","1146593","0-0","s14","img/Slide22.png",""
"990","70","single-stim","79","80","1147985","0-0","s14","img/Slide27.png",""
"918","70","single-stim","80","81","1149305","0-0","s14","img/Slide14.png",""
"726","70","single-stim","81","82","1150433","0-0","s14","img/Slide03.png",""
"694","70","single-stim","82","83","1151529","0-0","s14","img/Slide05.png",""
"662","70","single-stim","83","84","1152593","0-0","s14","img/Slide02.png",""
"966","70","single-stim","84","85","1153961","0-0","s14","img/Slide12.png",""
"718","74","single-stim","85","86","1155081","0-0","s14","img/Slide25.png",""
"742","70","single-stim","86","87","1156225","0-0","s14","img/Slide12.png",""
"678","70","single-stim","87","88","1157305","0-0","s14","img/Slide03.png",""
"734","70","single-stim","88","89","1158441","0-0","s14","img/Slide05.png",""
"695","70","single-stim","89","90","1159537","0-0","s14","img/Slide05.png",""
"686","74","single-stim","90","91","1160625","0-0","s14","img/Slide24.png",""
"1311","74","single-stim","91","92","1162337","0-0","s14","img/Slide17.png",""
"798","70","single-stim","92","93","1163537","0-0","s14","img/Slide09.png",""
"870","74","single-stim","93","94","1164809","0-0","s14","img/Slide25.png",""
"1271","70","single-stim","94","95","1166481","0-0","s14","img/Slide08.png",""
"694","70","single-stim","95","96","1167577","0-0","s14","img/Slide04.png",""
"743","70","single-stim","96","97","1168721","0-0","s14","img/Slide04.png",""
"742","70","single-stim","97","98","1169865","0-0","s14","img/Slide29.png",""
"726","74","single-stim","98","99","1170992","0-0","s14","img/Slide19.png",""
"678","74","single-stim","99","100","1172072","0-0","s14","img/Slide20.png",""
"678","70","single-stim","100","101","1173152","0-0","s14","img/Slide02.png",""
"702","74","single-stim","101","102","1174256","0-0","s14","img/Slide20.png",""
"967","74","single-stim","102","103","1175624","0-0","s14","img/Slide18.png",""
"758","70","single-stim","103","104","1176785","0-0","s14","img/Slide12.png",""
"727","74","single-stim","104","105","1177912","0-0","s14","img/Slide25.png",""
"830","70","single-stim","105","106","1179144","0-0","s14","img/Slide03.png",""
"782","70","single-stim","106","107","1180328","0-0","s14","img/Slide02.png",""
"1566","70","single-stim","107","108","1182296","0-0","s14","img/Slide13.png",""
"782","74","single-stim","108","109","1183480","0-0","s14","img/Slide19.png",""
"838","74","single-stim","109","110","1184720","0-0","s14","img/Slide22.png",""
"806","70","single-stim","110","111","1185928","0-0","s14","img/Slide07.png",""
"830","74","single-stim","111","112","1187160","0-0","s14","img/Slide22.png",""
"726","74","single-stim","112","113","1188288","0-0","s14","img/Slide25.png",""
"902","70","single-stim","113","114","1189592","0-0","s14","img/Slide08.png",""
"750","70","single-stim","114","115","1190744","0-0","s14","img/Slide02.png",""
"798","70","single-stim","115","116","1191944","0-0","s14","img/Slide27.png",""
"1478","74","single-stim","116","117","1193824","0-0","s14","img/Slide17.png",""
"694","70","single-stim","117","118","1194920","0-0","s14","img/Slide09.png",""
"855","70","single-stim","118","119","1196176","0-0","s14","img/Slide28.png",""
"1111","70","single-stim","119","120","1197688","0-0","s14","img/Slide08.png",""
"81836","","survey-text","0","121","1279929","0-0","s14","","{""Q0"":""Yes because some of the dots at first looked like they could be the same size and sometimes the patterns were the same and then were very different and that threw me off "",""Q1"":""It seemed that when the sentence did match the picture, the red dots overwhelmed the blue dots"",""Q2"":""n/a""}"
"26793","49","single-stim","0","122","1307724","0-0","s14","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
