"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"678","70","single-stim","27","28","2623808","0-0","s15","img/Slide05.png",""
"638","74","single-stim","28","29","2624848","0-0","s15","img/Slide25.png",""
"558","70","single-stim","29","30","2625809","0-0","s15","img/Slide07.png",""
"727","74","single-stim","30","31","2626936","0-0","s15","img/Slide20.png",""
"966","74","single-stim","31","32","2628304","0-0","s15","img/Slide19.png",""
"1615","70","single-stim","32","33","2630320","0-0","s15","img/Slide10.png",""
"703","74","single-stim","33","34","2631424","0-0","s15","img/Slide17.png",""
"758","70","single-stim","34","35","2632584","0-0","s15","img/Slide04.png",""
"558","74","single-stim","35","36","2633544","0-0","s15","img/Slide20.png",""
"1166","74","single-stim","36","37","2635112","0-0","s15","img/Slide17.png",""
"1086","70","single-stim","37","38","2636600","0-0","s15","img/Slide14.png",""
"822","70","single-stim","38","39","2637824","0-0","s15","img/Slide14.png",""
"1263","70","single-stim","39","40","2639488","0-0","s15","img/Slide12.png",""
"1038","70","single-stim","40","41","2640928","0-0","s15","img/Slide04.png",""
"966","70","single-stim","41","42","2642296","0-0","s15","img/Slide28.png",""
"1102","70","single-stim","42","43","2643800","0-0","s15","img/Slide15.png",""
"950","70","single-stim","43","44","2645152","0-0","s15","img/Slide27.png",""
"1214","74","single-stim","44","45","2646768","0-0","s15","img/Slide20.png",""
"839","74","single-stim","45","46","2648008","0-0","s15","img/Slide24.png",""
"822","74","single-stim","46","47","2649231","0-0","s15","img/Slide18.png",""
"678","70","single-stim","47","48","2650311","0-0","s15","img/Slide05.png",""
"567","70","single-stim","48","49","2651280","0-0","s15","img/Slide05.png",""
"871","70","single-stim","49","50","2652552","0-0","s15","img/Slide28.png",""
"862","70","single-stim","50","51","2653815","0-0","s15","img/Slide03.png",""
"1078","70","single-stim","51","52","2655295","0-0","s15","img/Slide12.png",""
"935","70","single-stim","52","53","2656631","0-0","s15","img/Slide04.png",""
"815","70","single-stim","53","54","2657847","0-0","s15","img/Slide02.png",""
"822","70","single-stim","54","55","2659071","0-0","s15","img/Slide27.png",""
"686","70","single-stim","55","56","2660159","0-0","s15","img/Slide29.png",""
"1022","74","single-stim","56","57","2661583","0-0","s15","img/Slide20.png",""
"967","70","single-stim","57","58","2662951","0-0","s15","img/Slide02.png",""
"734","74","single-stim","58","59","2664087","0-0","s15","img/Slide25.png",""
"750","70","single-stim","59","60","2665239","0-0","s15","img/Slide30.png",""
"774","70","single-stim","60","61","2666415","0-0","s15","img/Slide19.png",""
"894","74","single-stim","61","62","2667711","0-0","s15","img/Slide13.png",""
"1926","74","single-stim","62","63","2670039","0-0","s15","img/Slide22.png",""
"630","70","single-stim","63","64","2671071","0-0","s15","img/Slide15.png",""
"1510","70","single-stim","64","65","2672984","0-0","s15","img/Slide12.png",""
"678","70","single-stim","65","66","2674063","0-0","s15","img/Slide02.png",""
"591","70","single-stim","66","67","2675055","0-0","s15","img/Slide02.png",""
"917","70","single-stim","67","68","2676375","0-0","s15","img/Slide03.png",""
"863","74","single-stim","68","69","2677639","0-0","s15","img/Slide18.png",""
"927","74","single-stim","69","70","2678967","0-0","s15","img/Slide19.png",""
"678","70","single-stim","70","71","2680047","0-0","s15","img/Slide29.png",""
"855","70","single-stim","71","72","2681303","0-0","s15","img/Slide10.png",""
"782","74","single-stim","72","73","2682487","0-0","s15","img/Slide19.png",""
"1023","74","single-stim","73","74","2683910","0-0","s15","img/Slide23.png",""
"526","74","single-stim","74","75","2684838","0-0","s15","img/Slide23.png",""
"582","70","single-stim","75","76","2685822","0-0","s15","img/Slide28.png",""
"566","70","single-stim","76","77","2686790","0-0","s15","img/Slide09.png",""
"566","74","single-stim","77","78","2687758","0-0","s15","img/Slide18.png",""
"598","70","single-stim","78","79","2688758","0-0","s15","img/Slide12.png",""
"702","70","single-stim","79","80","2689862","0-0","s15","img/Slide30.png",""
"782","70","single-stim","80","81","2691046","0-0","s15","img/Slide27.png",""
"743","70","single-stim","81","82","2692190","0-0","s15","img/Slide03.png",""
"1422","70","single-stim","82","83","2694014","0-0","s15","img/Slide08.png",""
"839","74","single-stim","83","84","2695254","0-0","s15","img/Slide18.png",""
"950","74","single-stim","84","85","2696606","0-0","s15","img/Slide17.png",""
"846","70","single-stim","85","86","2697854","0-0","s15","img/Slide13.png",""
"966","74","single-stim","86","87","2699222","0-0","s15","img/Slide17.png",""
"742","70","single-stim","87","88","2700366","0-0","s15","img/Slide07.png",""
"783","70","single-stim","88","89","2701550","0-0","s15","img/Slide08.png",""
"542","70","single-stim","89","90","2702494","0-0","s15","img/Slide07.png",""
"614","74","single-stim","90","91","2703510","0-0","s15","img/Slide24.png",""
"910","74","single-stim","91","92","2704822","0-0","s15","img/Slide18.png",""
"718","70","single-stim","92","93","2705942","0-0","s15","img/Slide12.png",""
"679","74","single-stim","93","94","2707022","0-0","s15","img/Slide13.png",""
"718","70","single-stim","94","95","2708142","0-0","s15","img/Slide29.png",""
"574","70","single-stim","95","96","2709118","0-0","s15","img/Slide15.png",""
"638","70","single-stim","96","97","2710158","0-0","s15","img/Slide27.png",""
"759","74","single-stim","97","98","2711318","0-0","s15","img/Slide23.png",""
"1158","70","single-stim","98","99","2712877","0-0","s15","img/Slide03.png",""
"766","74","single-stim","99","100","2714045","0-0","s15","img/Slide22.png",""
"606","70","single-stim","100","101","2715053","0-0","s15","img/Slide05.png",""
"654","70","single-stim","101","102","2716109","0-0","s15","img/Slide15.png",""
"598","70","single-stim","102","103","2717109","0-0","s15","img/Slide03.png",""
"574","70","single-stim","103","104","2718085","0-0","s15","img/Slide15.png",""
"750","74","single-stim","104","105","2719237","0-0","s15","img/Slide25.png",""
"606","70","single-stim","105","106","2720245","0-0","s15","img/Slide17.png",""
"830","70","single-stim","106","107","2721477","0-0","s15","img/Slide02.png",""
"591","70","single-stim","107","108","2722470","0-0","s15","img/Slide27.png",""
"934","70","single-stim","108","109","2723805","0-0","s15","img/Slide14.png",""
"766","74","single-stim","109","110","2724973","0-0","s15","img/Slide24.png",""
"766","70","single-stim","110","111","2726141","0-0","s15","img/Slide30.png",""
"622","70","single-stim","111","112","2727165","0-0","s15","img/Slide29.png",""
"886","70","single-stim","112","113","2728453","0-0","s15","img/Slide13.png",""
"638","70","single-stim","113","114","2729493","0-0","s15","img/Slide04.png",""
"711","74","single-stim","114","115","2730605","0-0","s15","img/Slide19.png",""
"534","70","single-stim","115","116","2731541","0-0","s15","img/Slide10.png",""
"550","70","single-stim","116","117","2732493","0-0","s15","img/Slide09.png",""
"590","74","single-stim","117","118","2733485","0-0","s15","img/Slide25.png",""
"638","70","single-stim","118","119","2734525","0-0","s15","img/Slide14.png",""
"662","70","single-stim","119","120","2735589","0-0","s15","img/Slide08.png",""
"121726","","survey-text","0","121","2857721","0-0","s15","","{""Q0"":""Yes, I was pressured by time of course, but I wasn't entirely sure how many of the \""biggest dots\"" had to be red to agree, so definitely some variance in my answers."",""Q1"":""I generally judged by the \""biggest dot\"" rather than \""biggest dots\"" plural. Essentially, just when I saw more red."",""Q2"":""""}"
"22470","49","single-stim","0","122","2881192","0-0","s15","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
