"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"1014","70","single-stim","76","77","739828","0-0","s24","img/Slide30.png",""
"1030","70","single-stim","77","78","741260","0-0","s24","img/Slide15.png",""
"894","74","single-stim","78","79","742556","0-0","s24","img/Slide17.png",""
"830","70","single-stim","79","80","743788","0-0","s24","img/Slide07.png",""
"1038","70","single-stim","80","81","745228","0-0","s24","img/Slide12.png",""
"1230","74","single-stim","81","82","746860","0-0","s24","img/Slide17.png",""
"1366","70","single-stim","82","83","748628","0-0","s24","img/Slide13.png",""
"2318","74","single-stim","83","84","751348","0-0","s24","img/Slide20.png",""
"1311","70","single-stim","84","85","753060","0-0","s24","img/Slide14.png",""
"1375","70","single-stim","85","86","754836","0-0","s24","img/Slide28.png",""
"918","74","single-stim","86","87","756156","0-0","s24","img/Slide22.png",""
"766","70","single-stim","87","88","757324","0-0","s24","img/Slide30.png",""
"758","74","single-stim","88","89","758484","0-0","s24","img/Slide23.png",""
"886","70","single-stim","89","90","759772","0-0","s24","img/Slide13.png",""
"911","74","single-stim","90","91","761084","0-0","s24","img/Slide07.png",""
"751","70","single-stim","91","92","762236","0-0","s24","img/Slide10.png",""
"958","74","single-stim","92","93","763596","0-0","s24","img/Slide18.png",""
"751","70","single-stim","93","94","764748","0-0","s24","img/Slide04.png",""
"807","70","single-stim","94","95","765956","0-0","s24","img/Slide03.png",""
"599","70","single-stim","95","96","766956","0-0","s24","img/Slide04.png",""
"1046","70","single-stim","96","97","768403","0-0","s24","img/Slide12.png",""
"647","70","single-stim","97","98","769452","0-0","s24","img/Slide08.png",""
"974","74","single-stim","98","99","770828","0-0","s24","img/Slide17.png",""
"1950","74","single-stim","99","100","773179","0-0","s24","img/Slide25.png",""
"838","70","single-stim","100","101","774419","0-0","s24","img/Slide13.png",""
"726","70","single-stim","101","102","775547","0-0","s24","img/Slide08.png",""
"1054","74","single-stim","102","103","777003","0-0","s24","img/Slide25.png",""
"1174","70","single-stim","103","104","778579","0-0","s24","img/Slide30.png",""
"1006","70","single-stim","104","105","779987","0-0","s24","img/Slide27.png",""
"750","70","single-stim","105","106","781139","0-0","s24","img/Slide29.png",""
"638","70","single-stim","106","107","782179","0-0","s24","img/Slide05.png",""
"630","70","single-stim","107","108","783211","0-0","s24","img/Slide27.png",""
"1182","74","single-stim","108","109","784795","0-0","s24","img/Slide23.png",""
"583","74","single-stim","109","110","785779","0-0","s24","img/Slide23.png",""
"878","70","single-stim","110","111","787059","0-0","s24","img/Slide29.png",""
"1999","74","single-stim","111","112","789459","0-0","s24","img/Slide22.png",""
"823","70","single-stim","112","113","790683","0-0","s24","img/Slide27.png",""
"895","70","single-stim","113","114","791979","0-0","s24","img/Slide14.png",""
"1127","70","single-stim","114","115","793507","0-0","s24","img/Slide03.png",""
"725","70","single-stim","115","116","794635","0-0","s24","img/Slide30.png",""
"1350","70","single-stim","116","117","796387","0-0","s24","img/Slide12.png",""
"782","70","single-stim","117","118","797571","0-0","s24","img/Slide13.png",""
"783","70","single-stim","118","119","798754","0-0","s24","img/Slide14.png",""
"1302","70","single-stim","119","120","800458","0-0","s24","img/Slide12.png",""
"75034","","survey-text","0","121","875897","0-0","s24","","{""Q0"":""Yes. Realized near the end I was just looking at the biggest red dot vs. biggest blue dot."",""Q1"":""Biggest red dot bigger than biggest blue dot."",""Q2"":""no.""}"
"18316","49","single-stim","0","122","895215","0-0","s24","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
