"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"927","74","single-stim","45","46","1870287","0-0","s08","img/Slide23.png",""
"1190","70","single-stim","46","47","1871879","0-0","s08","img/Slide02.png",""
"1559","74","single-stim","47","48","1873839","0-0","s08","img/Slide18.png",""
"1414","74","single-stim","48","49","1875655","0-0","s08","img/Slide15.png",""
"3158","74","single-stim","49","50","1879215","0-0","s08","img/Slide09.png",""
"775","74","single-stim","50","51","1880391","0-0","s08","img/Slide19.png",""
"1718","70","single-stim","51","52","1882511","0-0","s08","img/Slide05.png",""
"1798","74","single-stim","52","53","1884711","0-0","s08","img/Slide09.png",""
"766","74","single-stim","53","54","1885878","0-0","s08","img/Slide25.png",""
"1294","70","single-stim","54","55","1887574","0-0","s08","img/Slide03.png",""
"694","70","single-stim","55","56","1888670","0-0","s08","img/Slide04.png",""
"614","74","single-stim","56","57","1889686","0-0","s08","img/Slide22.png",""
"2406","74","single-stim","57","58","1892494","0-0","s08","img/Slide08.png",""
"710","70","single-stim","58","59","1893606","0-0","s08","img/Slide02.png",""
"663","74","single-stim","59","60","1894670","0-0","s08","img/Slide25.png",""
"1118","74","single-stim","60","61","1896190","0-0","s08","img/Slide19.png",""
"742","74","single-stim","61","62","1897334","0-0","s08","img/Slide20.png",""
"550","74","single-stim","62","63","1898286","0-0","s08","img/Slide22.png",""
"758","74","single-stim","63","64","1899446","0-0","s08","img/Slide24.png",""
"903","74","single-stim","64","65","1900750","0-0","s08","img/Slide20.png",""
"1317","70","single-stim","65","66","1902470","0-0","s08","img/Slide29.png",""
"3743","74","single-stim","66","67","1906614","0-0","s08","img/Slide15.png",""
"917","74","single-stim","67","68","1907934","0-0","s08","img/Slide19.png",""
"807","70","single-stim","68","69","1909142","0-0","s08","img/Slide03.png",""
"679","70","single-stim","69","70","1910222","0-0","s08","img/Slide04.png",""
"679","74","single-stim","70","71","1911302","0-0","s08","img/Slide18.png",""
"1262","70","single-stim","71","72","1912966","0-0","s08","img/Slide28.png",""
"2335","74","single-stim","72","73","1915702","0-0","s08","img/Slide13.png",""
"919","70","single-stim","73","74","1917021","0-0","s08","img/Slide04.png",""
"2207","74","single-stim","74","75","1919629","0-0","s08","img/Slide15.png",""
"-1","-1","single-stim","75","76","1930032","0-0","s08","img/Slide10.png",""
"3685","70","single-stim","76","77","1934117","0-0","s08","img/Slide29.png",""
"1054","74","single-stim","77","78","1935573","0-0","s08","img/Slide18.png",""
"-1","-1","single-stim","78","79","1945976","0-0","s08","img/Slide13.png",""
"2642","70","single-stim","79","80","1949020","0-0","s08","img/Slide29.png",""
"2038","74","single-stim","80","81","1951460","0-0","s08","img/Slide12.png",""
"1214","74","single-stim","81","82","1953076","0-0","s08","img/Slide07.png",""
"1447","74","single-stim","82","83","1954924","0-0","s08","img/Slide14.png",""
"950","74","single-stim","83","84","1956276","0-0","s08","img/Slide18.png",""
"686","74","single-stim","84","85","1957364","0-0","s08","img/Slide19.png",""
"782","74","single-stim","85","86","1958548","0-0","s08","img/Slide23.png",""
"1318","74","single-stim","86","87","1960268","0-0","s08","img/Slide12.png",""
"886","74","single-stim","87","88","1961556","0-0","s08","img/Slide17.png",""
"942","74","single-stim","88","89","1962900","0-0","s08","img/Slide14.png",""
"735","70","single-stim","89","90","1964036","0-0","s08","img/Slide05.png",""
"783","74","single-stim","90","91","1965220","0-0","s08","img/Slide24.png",""
"1431","70","single-stim","91","92","1967052","0-0","s08","img/Slide29.png",""
"1197","74","single-stim","92","93","1968652","0-0","s08","img/Slide17.png",""
"823","70","single-stim","93","94","1969876","0-0","s08","img/Slide30.png",""
"912","70","single-stim","94","95","1971188","0-0","s08","img/Slide03.png",""
"832","74","single-stim","95","96","1972420","0-0","s08","img/Slide17.png",""
"1014","74","single-stim","96","97","1973835","0-0","s08","img/Slide14.png",""
"686","74","single-stim","97","98","1974924","0-0","s08","img/Slide22.png",""
"2934","74","single-stim","98","99","1978259","0-0","s08","img/Slide25.png",""
"1078","74","single-stim","99","100","1979739","0-0","s08","img/Slide24.png",""
"718","74","single-stim","100","101","1980859","0-0","s08","img/Slide12.png",""
"679","74","single-stim","101","102","1981940","0-0","s08","img/Slide13.png",""
"1141","74","single-stim","102","103","1983483","0-0","s08","img/Slide07.png",""
"798","70","single-stim","103","104","1984683","0-0","s08","img/Slide05.png",""
"1102","74","single-stim","104","105","1986187","0-0","s08","img/Slide23.png",""
"2207","74","single-stim","105","106","1988795","0-0","s08","img/Slide09.png",""
"1319","70","single-stim","106","107","1990515","0-0","s08","img/Slide28.png",""
"837","74","single-stim","107","108","1991755","0-0","s08","img/Slide17.png",""
"1030","70","single-stim","108","109","1993187","0-0","s08","img/Slide28.png",""
"3094","74","single-stim","109","110","1996683","0-0","s08","img/Slide10.png",""
"862","74","single-stim","110","111","1997947","0-0","s08","img/Slide20.png",""
"743","70","single-stim","111","112","1999091","0-0","s08","img/Slide02.png",""
"4222","70","single-stim","112","113","2003715","0-0","s08","img/Slide30.png",""
"854","74","single-stim","113","114","2004970","0-0","s08","img/Slide17.png",""
"766","74","single-stim","114","115","2006139","0-0","s08","img/Slide08.png",""
"1039","70","single-stim","115","116","2007578","0-0","s08","img/Slide03.png",""
"1398","74","single-stim","116","117","2009378","0-0","s08","img/Slide15.png",""
"1094","70","single-stim","117","118","2010874","0-0","s08","img/Slide02.png",""
"1814","74","single-stim","118","119","2013090","0-0","s08","img/Slide19.png",""
"854","74","single-stim","119","120","2014346","0-0","s08","img/Slide22.png",""
"117357","","survey-text","0","121","2132108","0-0","s08","","{""Q0"":""Only in the sense that the sentence could be interpreted in different ways."",""Q1"":""I said that the sentence matched the picture when there were at least two red dots that were bigger than all the other blue ones."",""Q2"":""""}"
"32551","49","single-stim","0","122","2165661","0-0","s08","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
