"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"813","74","single-stim","65","66","2586477","0-0","s10","img/Slide20.png",""
"614","70","single-stim","66","67","2587493","0-0","s10","img/Slide29.png",""
"1046","70","single-stim","67","68","2588941","0-0","s10","img/Slide28.png",""
"718","70","single-stim","68","69","2590061","0-0","s10","img/Slide10.png",""
"648","74","single-stim","69","70","2591109","0-0","s10","img/Slide22.png",""
"1150","70","single-stim","70","71","2592661","0-0","s10","img/Slide27.png",""
"862","70","single-stim","71","72","2593925","0-0","s10","img/Slide14.png",""
"990","70","single-stim","72","73","2595317","0-0","s10","img/Slide07.png",""
"878","70","single-stim","73","74","2596596","0-0","s10","img/Slide04.png",""
"654","74","single-stim","74","75","2597652","0-0","s10","img/Slide20.png",""
"526","74","single-stim","75","76","2598580","0-0","s10","img/Slide17.png",""
"1414","70","single-stim","76","77","2600396","0-0","s10","img/Slide10.png",""
"590","74","single-stim","77","78","2601388","0-0","s10","img/Slide23.png",""
"558","74","single-stim","78","79","2602348","0-0","s10","img/Slide23.png",""
"622","74","single-stim","79","80","2603372","0-0","s10","img/Slide19.png",""
"534","74","single-stim","80","81","2604308","0-0","s10","img/Slide20.png",""
"566","70","single-stim","81","82","2605276","0-0","s10","img/Slide02.png",""
"918","70","single-stim","82","83","2606596","0-0","s10","img/Slide13.png",""
"878","74","single-stim","83","84","2607876","0-0","s10","img/Slide19.png",""
"1478","70","single-stim","84","85","2609756","0-0","s10","img/Slide10.png",""
"815","70","single-stim","85","86","2610972","0-0","s10","img/Slide05.png",""
"926","70","single-stim","86","87","2612300","0-0","s10","img/Slide07.png",""
"559","70","single-stim","87","88","2613260","0-0","s10","img/Slide30.png",""
"806","74","single-stim","88","89","2614468","0-0","s10","img/Slide19.png",""
"534","74","single-stim","89","90","2615404","0-0","s10","img/Slide17.png",""
"727","70","single-stim","90","91","2616532","0-0","s10","img/Slide02.png",""
"575","70","single-stim","91","92","2617508","0-0","s10","img/Slide29.png",""
"495","70","single-stim","92","93","2618404","0-0","s10","img/Slide09.png",""
"472","70","single-stim","93","94","2619276","0-0","s10","img/Slide30.png",""
"407","70","single-stim","94","95","2620084","0-0","s10","img/Slide30.png",""
"775","70","single-stim","95","96","2621260","0-0","s10","img/Slide15.png",""
"422","70","single-stim","96","97","2622084","0-0","s10","img/Slide29.png",""
"567","74","single-stim","97","98","2623052","0-0","s10","img/Slide25.png",""
"415","74","single-stim","98","99","2623868","0-0","s10","img/Slide24.png",""
"694","70","single-stim","99","100","2624964","0-0","s10","img/Slide03.png",""
"671","70","single-stim","100","101","2626036","0-0","s10","img/Slide12.png",""
"550","74","single-stim","101","102","2626987","0-0","s10","img/Slide30.png",""
"686","74","single-stim","102","103","2628075","0-0","s10","img/Slide25.png",""
"574","70","single-stim","103","104","2629051","0-0","s10","img/Slide13.png",""
"527","70","single-stim","104","105","2629979","0-0","s10","img/Slide23.png",""
"54","74","single-stim","105","106","2630435","0-0","s10","img/Slide23.png",""
"1134","70","single-stim","106","107","2631971","0-0","s10","img/Slide02.png",""
"2919","70","single-stim","107","108","2635291","0-0","s10","img/Slide12.png",""
"566","70","single-stim","108","109","2636259","0-0","s10","img/Slide15.png",""
"414","70","single-stim","109","110","2637075","0-0","s10","img/Slide07.png",""
"438","70","single-stim","110","111","2637915","0-0","s10","img/Slide13.png",""
"407","70","single-stim","111","112","2638723","0-0","s10","img/Slide28.png",""
"678","74","single-stim","112","113","2639803","0-0","s10","img/Slide19.png",""
"566","70","single-stim","113","114","2640771","0-0","s10","img/Slide12.png",""
"2839","70","single-stim","114","115","2644011","0-0","s10","img/Slide05.png",""
"598","70","single-stim","115","116","2645011","0-0","s10","img/Slide04.png",""
"591","70","single-stim","116","117","2646003","0-0","s10","img/Slide02.png",""
"543","70","single-stim","117","118","2646947","0-0","s10","img/Slide05.png",""
"535","70","single-stim","118","119","2647883","0-0","s10","img/Slide28.png",""
"1158","70","single-stim","119","120","2649443","0-0","s10","img/Slide03.png",""
"35497","","survey-text","0","121","2685345","0-0","s10","","{""Q0"":""a little bit because i was trying to go as fast as i could so i made a few mistakes along the way"",""Q1"":""when the BIGGEST dot was red/blue"",""Q2"":""""}"
"28405","49","single-stim","0","122","2714753","0-0","s10","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
