"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"1174","70","single-stim","29","30","1324696","0-0","s05","img/Slide10.png",""
"1190","70","single-stim","30","31","1326288","0-0","s05","img/Slide30.png",""
"1022","74","single-stim","31","32","1327712","0-0","s05","img/Slide17.png",""
"950","70","single-stim","32","33","1329064","0-0","s05","img/Slide07.png",""
"846","70","single-stim","33","34","1330312","0-0","s05","img/Slide12.png",""
"822","70","single-stim","34","35","1331536","0-0","s05","img/Slide30.png",""
"1511","70","single-stim","35","36","1333448","0-0","s05","img/Slide28.png",""
"990","70","single-stim","36","37","1334840","0-0","s05","img/Slide04.png",""
"942","74","single-stim","37","38","1336184","0-0","s05","img/Slide18.png",""
"766","70","single-stim","38","39","1337352","0-0","s05","img/Slide29.png",""
"1054","70","single-stim","39","40","1338808","0-0","s05","img/Slide07.png",""
"1534","70","single-stim","40","41","1340744","0-0","s05","img/Slide15.png",""
"767","70","single-stim","41","42","1341912","0-0","s05","img/Slide29.png",""
"686","70","single-stim","42","43","1343000","0-0","s05","img/Slide10.png",""
"622","74","single-stim","43","44","1344024","0-0","s05","img/Slide17.png",""
"830","70","single-stim","44","45","1345256","0-0","s05","img/Slide03.png",""
"655","70","single-stim","45","46","1346312","0-0","s05","img/Slide25.png",""
"2382","74","single-stim","46","47","1349096","0-0","s05","img/Slide17.png",""
"1246","70","single-stim","47","48","1350743","0-0","s05","img/Slide08.png",""
"974","70","single-stim","48","49","1352120","0-0","s05","img/Slide10.png",""
"1631","74","single-stim","49","50","1354151","0-0","s05","img/Slide17.png",""
"782","74","single-stim","50","51","1355335","0-0","s05","img/Slide25.png",""
"718","70","single-stim","51","52","1356455","0-0","s05","img/Slide27.png",""
"1350","70","single-stim","52","53","1358207","0-0","s05","img/Slide12.png",""
"694","74","single-stim","53","54","1359303","0-0","s05","img/Slide18.png",""
"1454","70","single-stim","54","55","1361159","0-0","s05","img/Slide09.png",""
"822","70","single-stim","55","56","1362383","0-0","s05","img/Slide13.png",""
"902","70","single-stim","56","57","1363687","0-0","s05","img/Slide30.png",""
"702","70","single-stim","57","58","1364791","0-0","s05","img/Slide09.png",""
"646","70","single-stim","58","59","1365839","0-0","s05","img/Slide04.png",""
"1798","70","single-stim","59","60","1368039","0-0","s05","img/Slide13.png",""
"1822","74","single-stim","60","61","1370263","0-0","s05","img/Slide19.png",""
"1086","70","single-stim","61","62","1371751","0-0","s05","img/Slide02.png",""
"1479","74","single-stim","62","63","1373631","0-0","s05","img/Slide23.png",""
"1350","70","single-stim","63","64","1375383","0-0","s05","img/Slide19.png",""
"2327","70","single-stim","64","65","1378111","0-0","s05","img/Slide05.png",""
"2021","70","single-stim","65","66","1380535","0-0","s05","img/Slide14.png",""
"1982","70","single-stim","66","67","1382918","0-0","s05","img/Slide22.png",""
"1366","70","single-stim","67","68","1384686","0-0","s05","img/Slide04.png",""
"1558","70","single-stim","68","69","1386646","0-0","s05","img/Slide30.png",""
"926","70","single-stim","69","70","1387974","0-0","s05","img/Slide09.png",""
"1542","74","single-stim","70","71","1389918","0-0","s05","img/Slide18.png",""
"1887","74","single-stim","71","72","1392206","0-0","s05","img/Slide23.png",""
"1742","70","single-stim","72","73","1394350","0-0","s05","img/Slide15.png",""
"862","74","single-stim","73","74","1395614","0-0","s05","img/Slide14.png",""
"1574","70","single-stim","74","75","1397590","0-0","s05","img/Slide10.png",""
"1142","74","single-stim","75","76","1399134","0-0","s05","img/Slide23.png",""
"1029","70","single-stim","76","77","1400566","0-0","s05","img/Slide14.png",""
"799","74","single-stim","77","78","1401766","0-0","s05","img/Slide24.png",""
"2471","70","single-stim","78","79","1404638","0-0","s05","img/Slide27.png",""
"2109","74","single-stim","79","80","1407150","0-0","s05","img/Slide14.png",""
"1054","70","single-stim","80","81","1408606","0-0","s05","img/Slide13.png",""
"758","70","single-stim","81","82","1409766","0-0","s05","img/Slide27.png",""
"814","70","single-stim","82","83","1410982","0-0","s05","img/Slide07.png",""
"934","70","single-stim","83","84","1412317","0-0","s05","img/Slide15.png",""
"1142","74","single-stim","84","85","1413861","0-0","s05","img/Slide19.png",""
"1190","70","single-stim","85","86","1415453","0-0","s05","img/Slide08.png",""
"934","74","single-stim","86","87","1416789","0-0","s05","img/Slide18.png",""
"1006","70","single-stim","87","88","1418197","0-0","s05","img/Slide20.png",""
"1142","74","single-stim","88","89","1419741","0-0","s05","img/Slide12.png",""
"798","74","single-stim","89","90","1420941","0-0","s05","img/Slide09.png",""
"1502","74","single-stim","90","91","1422845","0-0","s05","img/Slide22.png",""
"1374","70","single-stim","91","92","1424621","0-0","s05","img/Slide05.png",""
"1110","70","single-stim","92","93","1426133","0-0","s05","img/Slide02.png",""
"926","70","single-stim","93","94","1427461","0-0","s05","img/Slide08.png",""
"846","70","single-stim","94","95","1428709","0-0","s05","img/Slide13.png",""
"839","70","single-stim","95","96","1429949","0-0","s05","img/Slide13.png",""
"782","74","single-stim","96","97","1431133","0-0","s05","img/Slide25.png",""
"1070","70","single-stim","97","98","1432605","0-0","s05","img/Slide29.png",""
"830","74","single-stim","98","99","1433837","0-0","s05","img/Slide23.png",""
"767","70","single-stim","99","100","1435005","0-0","s05","img/Slide28.png",""
"838","74","single-stim","100","101","1436245","0-0","s05","img/Slide19.png",""
"870","70","single-stim","101","102","1437517","0-0","s05","img/Slide05.png",""
"742","74","single-stim","102","103","1438661","0-0","s05","img/Slide02.png",""
"1374","70","single-stim","103","104","1440436","0-0","s05","img/Slide07.png",""
"1462","74","single-stim","104","105","1442300","0-0","s05","img/Slide20.png",""
"846","70","single-stim","105","106","1443548","0-0","s05","img/Slide24.png",""
"2302","74","single-stim","106","107","1446252","0-0","s05","img/Slide29.png",""
"1214","70","single-stim","107","108","1447868","0-0","s05","img/Slide08.png",""
"878","70","single-stim","108","109","1449148","0-0","s05","img/Slide28.png",""
"718","70","single-stim","109","110","1450268","0-0","s05","img/Slide04.png",""
"758","70","single-stim","110","111","1451428","0-0","s05","img/Slide02.png",""
"854","70","single-stim","111","112","1452684","0-0","s05","img/Slide29.png",""
"726","70","single-stim","112","113","1453812","0-0","s05","img/Slide02.png",""
"759","74","single-stim","113","114","1454972","0-0","s05","img/Slide24.png",""
"662","74","single-stim","114","115","1456036","0-0","s05","img/Slide24.png",""
"1382","70","single-stim","115","116","1457820","0-0","s05","img/Slide10.png",""
"838","74","single-stim","116","117","1459060","0-0","s05","img/Slide22.png",""
"686","74","single-stim","117","118","1460148","0-0","s05","img/Slide22.png",""
"1414","70","single-stim","118","119","1461964","0-0","s05","img/Slide28.png",""
"1477","74","single-stim","119","120","1463844","0-0","s05","img/Slide19.png",""
"19082","","survey-text","0","121","1483332","0-0","s05","","{""Q0"":""no, was easy to tell"",""Q1"":""red dots were bigger"",""Q2"":""""}"
"13620","49","single-stim","0","122","1497955","0-0","s05","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
