"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"1567","70","single-stim","28","29","2521109","0-0","s20","img/Slide03.png",""
"1159","74","single-stim","29","30","2522669","0-0","s20","img/Slide07.png",""
"2422","74","single-stim","30","31","2525492","0-0","s20","img/Slide08.png",""
"1246","70","single-stim","31","32","2527141","0-0","s20","img/Slide27.png",""
"1134","74","single-stim","32","33","2528677","0-0","s20","img/Slide24.png",""
"1397","74","single-stim","33","34","2530476","0-0","s20","img/Slide08.png",""
"1086","74","single-stim","34","35","2531964","0-0","s20","img/Slide25.png",""
"1750","70","single-stim","35","36","2534116","0-0","s20","img/Slide03.png",""
"998","74","single-stim","36","37","2535516","0-0","s20","img/Slide13.png",""
"999","70","single-stim","37","38","2536916","0-0","s20","img/Slide05.png",""
"1398","74","single-stim","38","39","2538716","0-0","s20","img/Slide18.png",""
"1422","70","single-stim","39","40","2540540","0-0","s20","img/Slide28.png",""
"1262","70","single-stim","40","41","2542204","0-0","s20","img/Slide15.png",""
"1406","74","single-stim","41","42","2544012","0-0","s20","img/Slide08.png",""
"1254","70","single-stim","42","43","2545668","0-0","s20","img/Slide27.png",""
"1030","70","single-stim","43","44","2547100","0-0","s20","img/Slide04.png",""
"2270","74","single-stim","44","45","2549772","0-0","s20","img/Slide10.png",""
"1261","74","single-stim","45","46","2551436","0-0","s20","img/Slide13.png",""
"1158","74","single-stim","46","47","2552995","0-0","s20","img/Slide24.png",""
"1150","70","single-stim","47","48","2554548","0-0","s20","img/Slide30.png",""
"1006","70","single-stim","48","49","2555956","0-0","s20","img/Slide04.png",""
"1270","74","single-stim","49","50","2557627","0-0","s20","img/Slide25.png",""
"1166","74","single-stim","50","51","2559195","0-0","s20","img/Slide13.png",""
"1302","74","single-stim","51","52","2560899","0-0","s20","img/Slide09.png",""
"966","74","single-stim","52","53","2562267","0-0","s20","img/Slide05.png",""
"1022","70","single-stim","53","54","2563691","0-0","s20","img/Slide02.png",""
"1342","70","single-stim","54","55","2565435","0-0","s20","img/Slide03.png",""
"942","74","single-stim","55","56","2566779","0-0","s20","img/Slide24.png",""
"783","70","single-stim","56","57","2567963","0-0","s20","img/Slide04.png",""
"1014","74","single-stim","57","58","2569379","0-0","s20","img/Slide25.png",""
"1326","74","single-stim","58","59","2571107","0-0","s20","img/Slide14.png",""
"1446","74","single-stim","59","60","2572955","0-0","s20","img/Slide13.png",""
"2086","74","single-stim","60","61","2575443","0-0","s20","img/Slide19.png",""
"1823","74","single-stim","61","62","2577667","0-0","s20","img/Slide14.png",""
"2279","74","single-stim","62","63","2580347","0-0","s20","img/Slide15.png",""
"959","70","single-stim","63","64","2581707","0-0","s20","img/Slide02.png",""
"1087","74","single-stim","64","65","2583195","0-0","s20","img/Slide17.png",""
"1333","74","single-stim","65","66","2584931","0-0","s20","img/Slide14.png",""
"1342","74","single-stim","66","67","2586675","0-0","s20","img/Slide28.png",""
"1109","74","single-stim","67","68","2588187","0-0","s20","img/Slide22.png",""
"1470","74","single-stim","68","69","2590058","0-0","s20","img/Slide08.png",""
"1591","74","single-stim","69","70","2592050","0-0","s20","img/Slide09.png",""
"1606","74","single-stim","70","71","2594058","0-0","s20","img/Slide14.png",""
"862","70","single-stim","71","72","2595322","0-0","s20","img/Slide24.png",""
"878","70","single-stim","72","73","2596602","0-0","s20","img/Slide29.png",""
"1902","74","single-stim","73","74","2598906","0-0","s20","img/Slide23.png",""
"1791","74","single-stim","74","75","2601098","0-0","s20","img/Slide18.png",""
"1598","70","single-stim","75","76","2603098","0-0","s20","img/Slide15.png",""
"854","74","single-stim","76","77","2604354","0-0","s20","img/Slide17.png",""
"998","70","single-stim","77","78","2605754","0-0","s20","img/Slide30.png",""
"2071","70","single-stim","78","79","2608226","0-0","s20","img/Slide30.png",""
"1615","74","single-stim","79","80","2610242","0-0","s20","img/Slide15.png",""
"1302","74","single-stim","80","81","2611946","0-0","s20","img/Slide09.png",""
"1030","74","single-stim","81","82","2613378","0-0","s20","img/Slide13.png",""
"1119","74","single-stim","82","83","2614898","0-0","s20","img/Slide22.png",""
"1534","74","single-stim","83","84","2616834","0-0","s20","img/Slide10.png",""
"1806","74","single-stim","84","85","2619042","0-0","s20","img/Slide23.png",""
"1247","74","single-stim","85","86","2620689","0-0","s20","img/Slide10.png",""
"1790","74","single-stim","86","87","2622881","0-0","s20","img/Slide19.png",""
"1150","70","single-stim","87","88","2624433","0-0","s20","img/Slide05.png",""
"934","74","single-stim","88","89","2625769","0-0","s20","img/Slide20.png",""
"791","70","single-stim","89","90","2626961","0-0","s20","img/Slide02.png",""
"1126","70","single-stim","90","91","2628489","0-0","s20","img/Slide29.png",""
"1158","74","single-stim","91","92","2630049","0-0","s20","img/Slide14.png",""
"2358","74","single-stim","92","93","2632809","0-0","s20","img/Slide03.png",""
"2526","70","single-stim","93","94","2635737","0-0","s20","img/Slide29.png",""
"1790","70","single-stim","94","95","2637929","0-0","s20","img/Slide28.png",""
"1430","74","single-stim","95","96","2639761","0-0","s20","img/Slide12.png",""
"1118","74","single-stim","96","97","2641281","0-0","s20","img/Slide22.png",""
"863","70","single-stim","97","98","2642545","0-0","s20","img/Slide02.png",""
"2175","74","single-stim","98","99","2645121","0-0","s20","img/Slide10.png",""
"1271","70","single-stim","99","100","2646793","0-0","s20","img/Slide05.png",""
"1816","70","single-stim","100","101","2649009","0-0","s20","img/Slide05.png",""
"1127","74","single-stim","101","102","2650537","0-0","s20","img/Slide22.png",""
"1422","70","single-stim","102","103","2652360","0-0","s20","img/Slide30.png",""
"1230","74","single-stim","103","104","2653992","0-0","s20","img/Slide17.png",""
"1519","70","single-stim","104","105","2655912","0-0","s20","img/Slide27.png",""
"1414","74","single-stim","105","106","2657728","0-0","s20","img/Slide08.png",""
"1438","74","single-stim","106","107","2659568","0-0","s20","img/Slide19.png",""
"1078","70","single-stim","107","108","2661048","0-0","s20","img/Slide04.png",""
"1070","74","single-stim","108","109","2662520","0-0","s20","img/Slide17.png",""
"918","74","single-stim","109","110","2663840","0-0","s20","img/Slide22.png",""
"1326","74","single-stim","110","111","2665568","0-0","s20","img/Slide18.png",""
"1230","70","single-stim","111","112","2667200","0-0","s20","img/Slide30.png",""
"1222","74","single-stim","112","113","2668824","0-0","s20","img/Slide17.png",""
"1382","74","single-stim","113","114","2670608","0-0","s20","img/Slide19.png",""
"1190","74","single-stim","114","115","2672200","0-0","s20","img/Slide07.png",""
"1470","74","single-stim","115","116","2674072","0-0","s20","img/Slide25.png",""
"1318","74","single-stim","116","117","2675792","0-0","s20","img/Slide18.png",""
"1462","74","single-stim","117","118","2677656","0-0","s20","img/Slide18.png",""
"1382","74","single-stim","118","119","2679440","0-0","s20","img/Slide09.png",""
"1182","70","single-stim","119","120","2681024","0-0","s20","img/Slide29.png",""
"76486","","survey-text","0","121","2757915","0-0","s20","","{""Q0"":""A little bit; sometimes my mind would trail off and I would accidentally click a wrong key"",""Q1"":""I generally based my answers off of whether or not the two largest dots were red"",""Q2"":""""}"
"20615","49","single-stim","0","122","2779532","0-0","s20","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
