"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"830","74","single-stim","84","85","4601664","0-0","s06","img/Slide24.png",""
"2678","70","single-stim","85","86","4604744","0-0","s06","img/Slide09.png",""
"990","70","single-stim","86","87","4606137","0-0","s06","img/Slide02.png",""
"1910","74","single-stim","87","88","4608448","0-0","s06","img/Slide17.png",""
"1966","74","single-stim","88","89","4610816","0-0","s06","img/Slide25.png",""
"942","70","single-stim","89","90","4612160","0-0","s06","img/Slide02.png",""
"1358","70","single-stim","90","91","4613920","0-0","s06","img/Slide04.png",""
"1302","74","single-stim","91","92","4615624","0-0","s06","img/Slide23.png",""
"4079","70","single-stim","92","93","4620104","0-0","s06","img/Slide28.png",""
"1518","70","single-stim","93","94","4622024","0-0","s06","img/Slide08.png",""
"1406","70","single-stim","94","95","4623832","0-0","s06","img/Slide27.png",""
"2967","70","single-stim","95","96","4627200","0-0","s06","img/Slide09.png",""
"1462","70","single-stim","96","97","4629064","0-0","s06","img/Slide15.png",""
"1399","74","single-stim","97","98","4630864","0-0","s06","img/Slide17.png",""
"1182","70","single-stim","98","99","4632447","0-0","s06","img/Slide05.png",""
"1142","70","single-stim","99","100","4633991","0-0","s06","img/Slide15.png",""
"1310","74","single-stim","100","101","4635703","0-0","s06","img/Slide17.png",""
"1326","74","single-stim","101","102","4637431","0-0","s06","img/Slide20.png",""
"966","70","single-stim","102","103","4638799","0-0","s06","img/Slide04.png",""
"982","70","single-stim","103","104","4640183","0-0","s06","img/Slide30.png",""
"3110","74","single-stim","104","105","4643695","0-0","s06","img/Slide20.png",""
"814","70","single-stim","105","106","4644911","0-0","s06","img/Slide15.png",""
"1078","74","single-stim","106","107","4646391","0-0","s06","img/Slide23.png",""
"1094","70","single-stim","107","108","4647887","0-0","s06","img/Slide12.png",""
"2007","74","single-stim","108","109","4650295","0-0","s06","img/Slide19.png",""
"902","70","single-stim","109","110","4651599","0-0","s06","img/Slide29.png",""
"1054","70","single-stim","110","111","4653055","0-0","s06","img/Slide03.png",""
"1374","70","single-stim","111","112","4654831","0-0","s06","img/Slide13.png",""
"2374","70","single-stim","112","113","4657607","0-0","s06","img/Slide30.png",""
"1822","70","single-stim","113","114","4659831","0-0","s06","img/Slide09.png",""
"1231","70","single-stim","114","115","4661462","0-0","s06","img/Slide12.png",""
"1062","70","single-stim","115","116","4662926","0-0","s06","img/Slide09.png",""
"974","70","single-stim","116","117","4664302","0-0","s06","img/Slide10.png",""
"854","74","single-stim","117","118","4665558","0-0","s06","img/Slide22.png",""
"974","70","single-stim","118","119","4666934","0-0","s06","img/Slide13.png",""
"1014","74","single-stim","119","120","4668350","0-0","s06","img/Slide18.png",""
"179824","","survey-text","0","121","4848580","0-0","s06","","{""Q0"":""Having the circles move to different positions and focusing on the colors themselves for a long time"",""Q1"":""It was easier to see what dots were bigger when they were all in a straight line, from largest to smallest."",""Q2"":""No""}"
"17026","49","single-stim","0","122","4866607","0-0","s06","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
