"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"1134","74","single-stim","72","73","5270037","0-0","s17","img/Slide19.png",""
"902","70","single-stim","73","74","5271341","0-0","s17","img/Slide05.png",""
"1870","74","single-stim","74","75","5273613","0-0","s17","img/Slide15.png",""
"861","70","single-stim","75","76","5274876","0-0","s17","img/Slide05.png",""
"1207","74","single-stim","76","77","5276484","0-0","s17","img/Slide23.png",""
"1159","70","single-stim","77","78","5278044","0-0","s17","img/Slide29.png",""
"1494","74","single-stim","78","79","5279940","0-0","s17","img/Slide18.png",""
"1590","74","single-stim","79","80","5281932","0-0","s17","img/Slide19.png",""
"1030","74","single-stim","80","81","5283364","0-0","s17","img/Slide20.png",""
"687","74","single-stim","81","82","5284452","0-0","s17","img/Slide12.png",""
"1086","74","single-stim","82","83","5285940","0-0","s17","img/Slide18.png",""
"1303","74","single-stim","83","84","5287644","0-0","s17","img/Slide15.png",""
"1118","70","single-stim","84","85","5289164","0-0","s17","img/Slide27.png",""
"1263","70","single-stim","85","86","5290828","0-0","s17","img/Slide02.png",""
"1455","74","single-stim","86","87","5292684","0-0","s17","img/Slide23.png",""
"1782","74","single-stim","87","88","5294868","0-0","s17","img/Slide10.png",""
"943","74","single-stim","88","89","5296212","0-0","s17","img/Slide22.png",""
"1382","70","single-stim","89","90","5297996","0-0","s17","img/Slide29.png",""
"1998","74","single-stim","90","91","5300396","0-0","s17","img/Slide13.png",""
"1007","70","single-stim","91","92","5301804","0-0","s17","img/Slide28.png",""
"926","74","single-stim","92","93","5303132","0-0","s17","img/Slide12.png",""
"1063","70","single-stim","93","94","5304596","0-0","s17","img/Slide27.png",""
"1246","70","single-stim","94","95","5306244","0-0","s17","img/Slide28.png",""
"1278","70","single-stim","95","96","5307924","0-0","s17","img/Slide27.png",""
"1294","70","single-stim","96","97","5309619","0-0","s17","img/Slide04.png",""
"1175","74","single-stim","97","98","5311196","0-0","s17","img/Slide20.png",""
"813","74","single-stim","98","99","5312411","0-0","s17","img/Slide20.png",""
"1566","70","single-stim","99","100","5314379","0-0","s17","img/Slide30.png",""
"950","70","single-stim","100","101","5315731","0-0","s17","img/Slide28.png",""
"758","74","single-stim","101","102","5316891","0-0","s17","img/Slide22.png",""
"582","74","single-stim","102","103","5317875","0-0","s17","img/Slide12.png",""
"1662","74","single-stim","103","104","5319939","0-0","s17","img/Slide19.png",""
"983","70","single-stim","104","105","5321323","0-0","s17","img/Slide29.png",""
"1374","74","single-stim","105","106","5323099","0-0","s17","img/Slide17.png",""
"2414","70","single-stim","106","107","5325915","0-0","s17","img/Slide05.png",""
"2174","74","single-stim","107","108","5328491","0-0","s17","img/Slide18.png",""
"1726","70","single-stim","108","109","5330619","0-0","s17","img/Slide03.png",""
"1286","74","single-stim","109","110","5332307","0-0","s17","img/Slide24.png",""
"1494","70","single-stim","110","111","5334203","0-0","s17","img/Slide03.png",""
"1415","74","single-stim","111","112","5336019","0-0","s17","img/Slide17.png",""
"1031","70","single-stim","112","113","5337451","0-0","s17","img/Slide02.png",""
"1446","74","single-stim","113","114","5339299","0-0","s17","img/Slide08.png",""
"1023","70","single-stim","114","115","5340723","0-0","s17","img/Slide04.png",""
"1062","74","single-stim","115","116","5342187","0-0","s17","img/Slide14.png",""
"3558","74","single-stim","116","117","5346146","0-0","s17","img/Slide10.png",""
"1726","74","single-stim","117","118","5348274","0-0","s17","img/Slide19.png",""
"1038","74","single-stim","118","119","5349714","0-0","s17","img/Slide25.png",""
"2142","74","single-stim","119","120","5352258","0-0","s17","img/Slide14.png",""
"73570","","survey-text","0","121","5426235","0-0","s17","","{""Q0"":""Not really, I just answered what my first reaction was."",""Q1"":""When the biggest two dots (at least) were red."",""Q2"":""Nope""}"
"16244","49","single-stim","0","122","5443480","0-0","s17","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
