"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"910","74","single-stim","78","79","885304","0-0","s09","img/Slide19.png",""
"502","70","single-stim","79","80","886208","0-0","s09","img/Slide12.png",""
"894","70","single-stim","80","81","887504","0-0","s09","img/Slide29.png",""
"814","70","single-stim","81","82","888720","0-0","s09","img/Slide12.png",""
"1022","70","single-stim","82","83","890144","0-0","s09","img/Slide15.png",""
"718","70","single-stim","83","84","891264","0-0","s09","img/Slide03.png",""
"1150","74","single-stim","84","85","892816","0-0","s09","img/Slide23.png",""
"726","70","single-stim","85","86","893944","0-0","s09","img/Slide08.png",""
"718","70","single-stim","86","87","895064","0-0","s09","img/Slide10.png",""
"702","70","single-stim","87","88","896168","0-0","s09","img/Slide04.png",""
"783","70","single-stim","88","89","897352","0-0","s09","img/Slide15.png",""
"542","70","single-stim","89","90","898296","0-0","s09","img/Slide08.png",""
"734","74","single-stim","90","91","899432","0-0","s09","img/Slide23.png",""
"895","70","single-stim","91","92","900728","0-0","s09","img/Slide29.png",""
"590","70","single-stim","92","93","901720","0-0","s09","img/Slide30.png",""
"535","70","single-stim","93","94","902656","0-0","s09","img/Slide02.png",""
"726","74","single-stim","94","95","903784","0-0","s09","img/Slide25.png",""
"550","70","single-stim","95","96","904736","0-0","s09","img/Slide04.png",""
"654","70","single-stim","96","97","905791","0-0","s09","img/Slide09.png",""
"558","70","single-stim","97","98","906751","0-0","s09","img/Slide09.png",""
"718","70","single-stim","98","99","907872","0-0","s09","img/Slide13.png",""
"822","70","single-stim","99","100","909095","0-0","s09","img/Slide13.png",""
"558","74","single-stim","100","101","910055","0-0","s09","img/Slide24.png",""
"662","74","single-stim","101","102","911119","0-0","s09","img/Slide23.png",""
"550","74","single-stim","102","103","912071","0-0","s09","img/Slide23.png",""
"654","70","single-stim","103","104","913127","0-0","s09","img/Slide09.png",""
"654","70","single-stim","104","105","914183","0-0","s09","img/Slide08.png",""
"638","70","single-stim","105","106","915223","0-0","s09","img/Slide19.png",""
"1598","74","single-stim","106","107","917223","0-0","s09","img/Slide18.png",""
"902","70","single-stim","107","108","918527","0-0","s09","img/Slide10.png",""
"871","74","single-stim","108","109","919799","0-0","s09","img/Slide22.png",""
"831","74","single-stim","109","110","921031","0-0","s09","img/Slide25.png",""
"638","70","single-stim","110","111","922071","0-0","s09","img/Slide05.png",""
"742","70","single-stim","111","112","923215","0-0","s09","img/Slide04.png",""
"702","74","single-stim","112","113","924319","0-0","s09","img/Slide24.png",""
"1670","74","single-stim","113","114","926391","0-0","s09","img/Slide20.png",""
"1350","70","single-stim","114","115","928143","0-0","s09","img/Slide29.png",""
"686","70","single-stim","115","116","929231","0-0","s09","img/Slide10.png",""
"1406","74","single-stim","116","117","931039","0-0","s09","img/Slide19.png",""
"879","70","single-stim","117","118","932319","0-0","s09","img/Slide10.png",""
"646","74","single-stim","118","119","933367","0-0","s09","img/Slide24.png",""
"535","70","single-stim","119","120","934303","0-0","s09","img/Slide12.png",""
"46186","","survey-text","0","121","980894","0-0","s09","","{""Q0"":""Yes because it strained my eyes and I had some trouble focusing sometimes, but the content was not challenging"",""Q1"":""I was usually quicker to respond when it did match rather than when it didn't match"",""Q2"":""""}"
"24475","49","single-stim","0","122","1006372","0-0","s09","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
