"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
"710","70","single-stim","95","96","2795794","0-0","s13","img/Slide05.png",""
"694","74","single-stim","96","97","2796890","0-0","s13","img/Slide23.png",""
"950","70","single-stim","97","98","2798243","0-0","s13","img/Slide09.png",""
"646","70","single-stim","98","99","2799290","0-0","s13","img/Slide04.png",""
"718","74","single-stim","99","100","2800410","0-0","s13","img/Slide23.png",""
"2406","70","single-stim","100","101","2803218","0-0","s13","img/Slide13.png",""
"1638","70","single-stim","101","102","2805258","0-0","s13","img/Slide09.png",""
"631","70","single-stim","102","103","2806290","0-0","s13","img/Slide24.png",""
"782","74","single-stim","103","104","2807474","0-0","s13","img/Slide17.png",""
"2238","74","single-stim","104","105","2810114","0-0","s13","img/Slide20.png",""
"686","74","single-stim","105","106","2811202","0-0","s13","img/Slide18.png",""
"831","70","single-stim","106","107","2812434","0-0","s13","img/Slide15.png",""
"4751","70","single-stim","107","108","2817586","0-0","s13","img/Slide03.png",""
"1717","74","single-stim","108","109","2819706","0-0","s13","img/Slide22.png",""
"871","70","single-stim","109","110","2820978","0-0","s13","img/Slide07.png",""
"608","70","single-stim","110","111","2821986","0-0","s13","img/Slide27.png",""
"694","70","single-stim","111","112","2823082","0-0","s13","img/Slide10.png",""
"638","70","single-stim","112","113","2824122","0-0","s13","img/Slide30.png",""
"726","70","single-stim","113","114","2825250","0-0","s13","img/Slide12.png",""
"622","70","single-stim","114","115","2826274","0-0","s13","img/Slide29.png",""
"2006","74","single-stim","115","116","2828681","0-0","s13","img/Slide20.png",""
"750","74","single-stim","116","117","2829833","0-0","s13","img/Slide10.png",""
"806","74","single-stim","117","118","2831041","0-0","s13","img/Slide09.png",""
"1198","70","single-stim","118","119","2832641","0-0","s13","img/Slide18.png",""
"2327","70","single-stim","119","120","2835369","0-0","s13","img/Slide10.png",""
"72628","","survey-text","0","121","2908403","0-0","s13","","{""Q0"":""hard to tell the exact size of the dots and whether the question was asking if the largest dot was red or if all the biggest dots were red"",""Q1"":""when there were multiple red dots that were bigger than blue dots i said it matched the picture"",""Q2"":""""}"
"45881","49","single-stim","0","122","2955285","0-0","s13","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
